Transaction_ID,Customer_ID,Amount,Payment_Method,Location,Risk_Score,Risk_Level,Fraud_Reason,Transaction_Date,Transaction_Time
TXN00043100,CUST07285,3720.81,Credit Card,Chennai,20,Low,Location Mismatch,2022-11-11,22:39:51
TXN00054766,CUST04539,3709.4,Credit Card,Kolkata,20,Low,New Device,2023-02-27,13:33:00
TXN00050935,CUST00307,3699.6,UPI,Visakhapatnam,20,Low,Location Mismatch,2025-12-12,19:20:19
TXN00050493,CUST01835,3677.04,UPI,Indore,20,Low,Location Mismatch,2025-06-02,19:58:26
TXN00075373,CUST05114,3675.54,UPI,Chandigarh,20,Low,Location Mismatch,2021-12-11,11:20:06
TXN00001457,CUST08245,3666.88,Wallet,Coimbatore,20,Low,New Device,2021-05-22,17:43:20
TXN00026563,CUST04117,3632.78,UPI,Ahmedabad,20,Low,Location Mismatch,2024-03-14,23:24:12
TXN00020748,CUST09716,3621.38,UPI,Bhopal,20,Low,Location Mismatch,2022-04-24,09:21:00
TXN00049349,CUST01414,3620.16,UPI,Thiruvananthapuram,20,Low,New Device,2021-08-04,20:22:05
TXN00056570,CUST00167,3617.83,Debit Card,Coimbatore,20,Low,New Device,2025-04-02,23:09:26
TXN00060167,CUST00140,3437.19,Net Banking,Gurugram,20,Low,New Device,2022-10-18,15:19:39
TXN00067616,CUST09090,3294.72,Net Banking,Mumbai,20,Low,Location Mismatch,2024-08-22,13:15:20
TXN00006031,CUST04128,3293.42,Debit Card,Kochi,20,Low,Location Mismatch,2021-07-14,13:25:29
TXN00059172,CUST02787,3240.11,Credit Card,Chandigarh,20,Low,Location Mismatch,2025-05-02,19:12:54
TXN00006591,CUST04419,3221.65,UPI,Gurugram,20,Low,Location Mismatch,2021-12-12,06:59:25
TXN00009599,CUST09076,3112.35,Credit Card,Chandigarh,20,Low,New Device,2022-09-22,07:45:25
TXN00063554,CUST01054,3081.39,UPI,Bhopal,20,Low,New Device,2023-05-07,18:08:23
TXN00047981,CUST05862,3006.38,UPI,Aurangabad,20,Low,Location Mismatch,2023-11-17,15:25:41
TXN00048124,CUST03404,3005.55,Debit Card,Vadodara,20,Low,New Device,2024-08-26,23:56:15
TXN00010787,CUST06906,2956.83,UPI,Bhopal,20,Low,New Device,2023-06-18,16:18:04
TXN00048044,CUST03254,2939.74,Wallet,Bhubaneswar,20,Low,New Device,2023-07-27,16:46:22
TXN00007985,CUST02461,2931.31,UPI,Ranchi,20,Low,Location Mismatch,2023-04-08,10:26:35
TXN00080495,CUST02177,2927.79,UPI,Nagpur,20,Low,Location Mismatch,2025-06-18,12:47:09
TXN00080585,CUST06804,2905.74,Debit Card,Vadodara,20,Low,Location Mismatch,2022-09-01,20:00:39
TXN00054061,CUST05601,2886.07,Wallet,Mumbai,20,Low,New Device,2021-03-07,22:03:02
TXN00074483,CUST06750,2800.43,UPI,Visakhapatnam,20,Low,Location Mismatch,2023-06-29,20:52:46
TXN00058932,CUST08670,2764.1,UPI,Thane,20,Low,New Device,2022-03-27,20:58:12
TXN00035826,CUST06475,2756.97,UPI,Hyderabad,20,Low,Location Mismatch,2024-04-14,17:45:31
TXN00090100,CUST01420,2725.62,UPI,Patna,20,Low,Location Mismatch,2022-05-27,17:13:18
TXN00085364,CUST02550,2722.56,Wallet,Pune,20,Low,New Device,2021-01-21,18:14:39
TXN00025630,CUST00182,2711.08,UPI,Kochi,20,Low,New Device,2022-08-10,09:25:39
TXN00059768,CUST04663,2710.29,Debit Card,Lucknow,20,Low,Location Mismatch,2024-08-25,10:02:39
TXN00013453,CUST02778,2705.67,UPI,Bengaluru,20,Low,New Device,2022-07-28,08:35:25
TXN00076740,CUST08293,2701.75,Credit Card,Nashik,20,Low,Location Mismatch,2023-02-06,12:44:31
TXN00003988,CUST03800,2694.57,UPI,Mysuru,20,Low,New Device,2021-04-28,07:12:14
TXN00090157,CUST01116,2684.44,UPI,Thiruvananthapuram,20,Low,Location Mismatch,2025-11-20,17:14:22
TXN00021354,CUST07720,2682.82,UPI,Lucknow,20,Low,New Device,2021-01-21,12:21:31
TXN00041212,CUST00044,2655.02,UPI,Hyderabad,20,Low,Location Mismatch,2023-09-25,13:34:05
TXN00024578,CUST05207,2648.38,UPI,Surat,20,Low,New Device,2022-11-29,23:33:08
TXN00016394,CUST08609,2647.89,UPI,Hyderabad,20,Low,New Device,2024-02-11,21:59:54
TXN00055277,CUST05157,2642.45,UPI,Bhopal,20,Low,Location Mismatch,2024-02-26,07:50:57
TXN00032832,CUST06464,2640.16,UPI,Jaipur,20,Low,Location Mismatch,2021-01-18,22:57:27
TXN00087803,CUST07883,2631.15,UPI,Thiruvananthapuram,20,Low,Location Mismatch,2024-11-26,13:16:01
TXN00057234,CUST00779,2626.3,Credit Card,Pune,20,Low,New Device,2025-09-06,13:13:18
TXN00053181,CUST01919,2618.64,UPI,Lucknow,20,Low,New Device,2023-10-29,07:14:55
TXN00011595,CUST01569,2588.66,UPI,Visakhapatnam,20,Low,New Device,2022-08-15,12:34:52
TXN00015473,CUST07050,2585.85,UPI,Patna,20,Low,New Device,2022-07-07,10:24:34
TXN00053508,CUST07062,2583.93,UPI,Aurangabad,20,Low,New Device,2021-05-06,12:57:15
TXN00056308,CUST09205,2577.96,UPI,Nagpur,20,Low,Location Mismatch,2023-09-21,18:18:19
TXN00080951,CUST07813,2569.61,Debit Card,Surat,20,Low,Location Mismatch,2024-04-29,12:26:28
TXN00007517,CUST06032,2564.54,Net Banking,Bhopal,20,Low,Location Mismatch,2023-05-29,14:08:53
TXN00046029,CUST04851,2515.17,UPI,Bengaluru,20,Low,Location Mismatch,2021-01-11,10:16:47
TXN00026340,CUST09207,2484.52,Credit Card,Visakhapatnam,20,Low,New Device,2023-08-03,21:49:23
TXN00049725,CUST08542,2468.3,UPI,Chandigarh,20,Low,New Device,2023-04-02,18:50:28
TXN00048616,CUST03144,2467.37,UPI,Indore,20,Low,New Device,2023-02-20,06:26:51
TXN00058347,CUST03888,2461.28,AEPS,Bhubaneswar,20,Low,Location Mismatch,2025-08-26,19:28:14
TXN00016797,CUST01538,2453.03,UPI,Mysuru,20,Low,Location Mismatch,2025-01-26,09:28:32
TXN00071251,CUST02546,2444.23,UPI,Aurangabad,20,Low,New Device,2023-04-09,13:44:59
TXN00064496,CUST06858,2438.75,Debit Card,Kochi,20,Low,New Device,2023-11-27,17:39:27
TXN00056524,CUST00096,2433.02,UPI,Bengaluru,20,Low,New Device,2025-03-17,07:44:37
TXN00077462,CUST03262,2428.0,UPI,Surat,20,Low,New Device,2025-02-18,18:54:27
TXN00094004,CUST01563,2403.47,Credit Card,Vadodara,20,Low,New Device,2023-07-18,07:09:33
TXN00020658,CUST01811,2380.73,UPI,Bhopal,20,Low,New Device,2023-08-28,16:32:58
TXN00094862,CUST01849,2380.29,Net Banking,Bengaluru,20,Low,Location Mismatch,2025-03-10,07:39:53
TXN00088301,CUST08300,2366.09,Net Banking,Pune,20,Low,New Device,2023-10-18,07:18:02
TXN00027345,CUST01679,2361.44,Wallet,Surat,20,Low,Location Mismatch,2021-02-07,06:17:50
TXN00017063,CUST08730,2336.66,UPI,Kolkata,20,Low,Location Mismatch,2021-12-19,16:02:26
TXN00058287,CUST09964,2322.79,UPI,Gurugram,20,Low,New Device,2022-06-12,09:14:46
TXN00021770,CUST03343,2316.52,UPI,Ahmedabad,20,Low,Location Mismatch,2024-01-30,09:27:42
TXN00069094,CUST05153,2313.73,Net Banking,Chandigarh,20,Low,Location Mismatch,2023-01-22,19:25:24
TXN00062209,CUST08623,2295.47,Net Banking,Thiruvananthapuram,20,Low,New Device,2024-04-17,17:56:50
TXN00040837,CUST01638,2293.91,UPI,Jaipur,20,Low,New Device,2023-10-04,18:07:07
TXN00003503,CUST04849,2266.02,Wallet,Aurangabad,20,Low,New Device,2024-07-24,19:01:17
TXN00092068,CUST02037,2261.47,Wallet,Mumbai,20,Low,New Device,2023-09-16,15:55:49
TXN00085613,CUST05105,2247.32,UPI,Hyderabad,20,Low,Location Mismatch,2022-07-30,17:59:27
TXN00053598,CUST00294,2235.64,Credit Card,Surat,20,Low,Location Mismatch,2025-08-09,14:38:06
TXN00030008,CUST06142,2231.22,Wallet,Bengaluru,20,Low,New Device,2025-07-14,22:17:22
TXN00019771,CUST09464,2219.51,UPI,Ahmedabad,20,Low,Location Mismatch,2022-07-03,23:21:46
TXN00037410,CUST08696,2210.85,Net Banking,Surat,20,Low,Location Mismatch,2025-11-24,08:06:13
TXN00066670,CUST07282,2200.44,Net Banking,Chandigarh,20,Low,New Device,2022-12-10,15:58:04
TXN00071792,CUST01631,2198.75,Credit Card,Gurugram,20,Low,Location Mismatch,2022-05-03,08:12:13
TXN00073522,CUST08696,2157.21,UPI,Gurugram,20,Low,New Device,2022-11-10,14:18:51
TXN00070984,CUST03586,2143.01,UPI,Thane,20,Low,New Device,2022-11-23,14:01:38
TXN00065479,CUST00146,2135.66,Wallet,Bhubaneswar,20,Low,Location Mismatch,2024-11-14,08:55:12
TXN00099213,CUST06333,2129.03,UPI,Nashik,20,Low,Velocity Attack,2023-05-23,14:01:03
TXN00092885,CUST07905,2115.07,UPI,Ahmedabad,20,Low,Location Mismatch,2024-03-14,15:31:29
TXN00039058,CUST05135,2109.76,UPI,Coimbatore,20,Low,Location Mismatch,2024-06-26,16:34:55
TXN00080199,CUST02998,2109.24,UPI,Navi Mumbai,20,Low,Location Mismatch,2025-08-25,17:53:27
TXN00015358,CUST00009,2087.39,Debit Card,Thiruvananthapuram,20,Low,New Device,2021-01-31,09:32:47
TXN00058713,CUST01797,2064.72,Wallet,Mysuru,20,Low,Location Mismatch,2025-01-22,22:23:16
TXN00088532,CUST03104,2051.86,UPI,Chandigarh,20,Low,New Device,2024-05-22,14:44:20
TXN00012915,CUST03972,2049.58,UPI,Vadodara,20,Low,New Device,2023-05-07,09:31:31
TXN00053688,CUST02125,2043.95,UPI,Gurugram,20,Low,New Device,2025-12-12,08:15:51
TXN00033466,CUST05357,2033.26,UPI,Bhopal,20,Low,New Device,2021-07-29,16:52:28
TXN00044902,CUST04201,2011.19,Net Banking,Patna,20,Low,New Device,2023-10-29,16:11:12
TXN00020253,CUST06943,2010.11,UPI,Vadodara,20,Low,New Device,2024-05-03,23:57:09
TXN00061075,CUST07698,1982.04,Credit Card,Bhubaneswar,20,Low,Location Mismatch,2024-06-25,14:48:00
TXN00078519,CUST08708,1949.92,UPI,Chandigarh,20,Low,New Device,2025-05-04,15:13:48
TXN00088122,CUST07790,1949.79,Credit Card,Hyderabad,20,Low,Location Mismatch,2024-12-12,15:50:35
TXN00086533,CUST02966,1938.46,Credit Card,Kochi,20,Low,New Device,2022-04-03,21:06:58
TXN00028716,CUST00308,1934.21,UPI,Aurangabad,20,Low,New Device,2021-04-28,06:55:35
TXN00063693,CUST08121,1914.73,UPI,Chandigarh,20,Low,Location Mismatch,2023-02-04,16:49:49
TXN00062657,CUST01915,1897.56,UPI,Lucknow,20,Low,Location Mismatch,2021-12-01,20:53:20
TXN00010409,CUST06514,1878.8,Credit Card,Chandigarh,20,Low,New Device,2023-03-20,18:16:14
TXN00032368,CUST09739,1864.13,UPI,Thane,20,Low,Location Mismatch,2022-02-17,12:28:59
TXN00067350,CUST09817,1856.57,Debit Card,Lucknow,20,Low,Location Mismatch,2022-01-17,06:16:53
TXN00086912,CUST00802,1847.67,Debit Card,Bhopal,20,Low,New Device,2022-11-07,12:53:36
TXN00088165,CUST03765,1836.78,UPI,Visakhapatnam,20,Low,Location Mismatch,2022-04-15,08:11:15
TXN00018424,CUST04198,1830.96,UPI,Bhopal,20,Low,New Device,2021-01-05,07:19:29
TXN00099254,CUST00273,1826.38,Net Banking,Hyderabad,20,Low,New Device,2023-12-24,17:48:28
TXN00026442,CUST08798,1825.72,UPI,Kochi,20,Low,New Device,2021-07-27,22:04:45
TXN00019434,CUST05841,1812.67,UPI,Mysuru,20,Low,New Device,2025-10-05,20:28:12
TXN00077613,CUST07179,1786.93,Net Banking,Lucknow,20,Low,New Device,2022-11-01,12:54:34
TXN00041022,CUST02318,1785.3,UPI,Ahmedabad,20,Low,New Device,2024-06-10,22:55:10
TXN00044783,CUST04687,1765.84,Debit Card,Nashik,20,Low,Location Mismatch,2021-02-26,21:34:53
TXN00034186,CUST08524,1760.81,Debit Card,Indore,20,Low,New Device,2024-07-07,22:07:49
TXN00036826,CUST07862,1755.96,Wallet,Visakhapatnam,20,Low,New Device,2025-03-22,08:44:06
TXN00005017,CUST07168,1743.65,UPI,Gurugram,20,Low,New Device,2023-08-20,12:18:17
TXN00088708,CUST04785,1734.59,UPI,Bhopal,20,Low,Location Mismatch,2025-04-30,11:25:32
TXN00037193,CUST00294,1709.94,Wallet,Noida,20,Low,New Device,2021-11-25,22:21:08
TXN00086154,CUST05236,1706.75,UPI,Noida,20,Low,New Device,2021-09-25,22:47:30
TXN00064407,CUST00916,1697.76,Net Banking,Kolkata,20,Low,New Device,2023-11-10,10:00:17
TXN00083552,CUST04394,1692.86,Credit Card,Bengaluru,20,Low,Location Mismatch,2025-02-05,13:07:58
TXN00026727,CUST00082,1692.49,UPI,Lucknow,20,Low,Location Mismatch,2025-01-10,17:36:42
TXN00017003,CUST01785,1686.85,Credit Card,Delhi,20,Low,Location Mismatch,2024-01-16,17:55:45
TXN00098426,CUST09633,1685.73,UPI,Bhopal,20,Low,New Device,2023-12-02,12:25:45
TXN00036309,CUST00401,1672.81,UPI,Kolkata,20,Low,Location Mismatch,2023-01-01,19:30:02
TXN00060235,CUST01839,1650.19,UPI,Lucknow,20,Low,Location Mismatch,2022-03-08,22:50:35
TXN00077012,CUST00582,1636.93,UPI,Aurangabad,20,Low,New Device,2025-07-01,08:09:37
TXN00099392,CUST05514,1633.2,UPI,Chennai,20,Low,Location Mismatch,2025-05-31,18:10:12
TXN00064802,CUST02923,1632.9,UPI,Bhopal,20,Low,New Device,2023-10-14,16:49:17
TXN00017095,CUST09938,1617.84,UPI,Patna,20,Low,Location Mismatch,2022-07-07,12:30:44
TXN00001488,CUST05595,1572.15,UPI,Pune,20,Low,Location Mismatch,2021-05-08,08:57:12
TXN00012146,CUST09122,1538.93,UPI,Lucknow,20,Low,New Device,2025-12-28,22:51:02
TXN00098730,CUST03169,1530.73,UPI,Navi Mumbai,20,Low,New Device,2022-03-15,20:02:41
TXN00095756,CUST05358,1530.15,UPI,Chennai,20,Low,Location Mismatch,2023-03-15,18:59:18
TXN00086561,CUST07042,1525.78,UPI,Bhubaneswar,20,Low,New Device,2022-03-14,08:27:58
TXN00086609,CUST08670,1525.49,Net Banking,Bhopal,20,Low,Location Mismatch,2025-01-12,16:01:29
TXN00018081,CUST08696,1521.84,Credit Card,Jaipur,20,Low,Location Mismatch,2025-12-09,15:23:15
TXN00050972,CUST08458,1519.91,UPI,Vadodara,20,Low,Location Mismatch,2025-02-04,14:51:47
TXN00007827,CUST03048,1519.37,Debit Card,Ahmedabad,20,Low,Location Mismatch,2022-01-20,06:20:36
TXN00069841,CUST02653,1505.62,Wallet,Hyderabad,20,Low,Location Mismatch,2023-05-27,10:53:57
TXN00076617,CUST00746,1498.98,UPI,Mysuru,20,Low,New Device,2024-03-07,19:13:04
TXN00081985,CUST02417,1480.54,UPI,Patna,20,Low,New Device,2021-12-04,17:56:33
TXN00040412,CUST00374,1472.95,Credit Card,Lucknow,20,Low,Location Mismatch,2022-03-02,23:20:05
TXN00091325,CUST06265,1458.84,UPI,Nagpur,20,Low,New Device,2025-04-01,17:38:13
TXN00082011,CUST04564,1432.12,UPI,Chandigarh,20,Low,New Device,2023-05-21,06:45:01
TXN00031539,CUST04967,1404.8,Credit Card,Bhubaneswar,20,Low,New Device,2021-09-11,20:06:48
TXN00013188,CUST04231,1401.6,Credit Card,Bhubaneswar,20,Low,Location Mismatch,2023-05-02,08:51:31
TXN00071926,CUST02792,1393.52,UPI,Thiruvananthapuram,20,Low,New Device,2022-12-30,22:27:00
TXN00040897,CUST01798,1364.11,Credit Card,Surat,20,Low,Location Mismatch,2021-12-31,07:26:41
TXN00002385,CUST09761,1362.65,UPI,Hyderabad,20,Low,Location Mismatch,2023-06-05,19:13:50
TXN00020912,CUST08114,1350.3,Debit Card,Delhi,20,Low,New Device,2024-05-11,09:54:16
TXN00072339,CUST04264,1344.43,UPI,Bhopal,20,Low,Location Mismatch,2022-10-28,08:32:12
TXN00042404,CUST03073,1344.42,UPI,Surat,20,Low,Location Mismatch,2024-09-02,22:19:03
TXN00095688,CUST07116,1326.16,UPI,Ranchi,20,Low,New Device,2023-05-30,12:46:32
TXN00053812,CUST07042,1314.27,UPI,Bhubaneswar,20,Low,New Device,2024-12-17,15:14:43
TXN00006278,CUST01849,1307.22,Net Banking,Vadodara,20,Low,New Device,2024-04-15,12:12:15
TXN00085662,CUST09773,1303.25,UPI,Navi Mumbai,20,Low,New Device,2024-10-10,18:08:09
TXN00021638,CUST02318,1295.73,Wallet,Ahmedabad,20,Low,New Device,2024-02-03,19:46:16
TXN00068247,CUST02889,1277.69,Wallet,Nashik,20,Low,Location Mismatch,2024-09-01,19:23:01
TXN00064860,CUST07974,1273.66,Credit Card,Visakhapatnam,20,Low,New Device,2023-03-27,23:41:44
TXN00018628,CUST09111,1261.68,Debit Card,Coimbatore,20,Low,Location Mismatch,2025-06-03,23:06:35
TXN00003237,CUST05500,1258.93,Debit Card,Jaipur,20,Low,New Device,2024-06-04,08:42:04
TXN00044321,CUST01842,1255.39,Debit Card,Hyderabad,20,Low,Location Mismatch,2025-07-21,12:22:43
TXN00078689,CUST04387,1247.09,Debit Card,Kochi,20,Low,Location Mismatch,2024-03-26,23:56:43
TXN00057917,CUST07754,1238.62,UPI,Kochi,20,Low,Location Mismatch,2022-09-09,06:38:13
TXN00079672,CUST02193,1236.77,UPI,Bhopal,20,Low,Location Mismatch,2025-12-10,23:06:48
TXN00084998,CUST00593,1233.34,UPI,Pune,20,Low,New Device,2022-09-10,22:20:22
TXN00042758,CUST06107,1217.09,Credit Card,Noida,20,Low,New Device,2022-07-15,23:24:18
TXN00069149,CUST09431,1180.87,Wallet,Gurugram,20,Low,Location Mismatch,2024-09-24,07:02:09
TXN00067915,CUST04524,1175.01,UPI,Chennai,20,Low,Location Mismatch,2022-06-14,13:09:51
TXN00095508,CUST00113,1157.56,UPI,Patna,20,Low,New Device,2025-10-08,18:34:38
TXN00048081,CUST07844,1147.79,UPI,Nagpur,20,Low,Location Mismatch,2022-06-24,17:46:38
TXN00000741,CUST06747,1130.54,UPI,Gurugram,20,Low,New Device,2024-05-17,11:47:47
TXN00001118,CUST09394,1129.64,UPI,Noida,20,Low,New Device,2025-04-27,08:03:37
TXN00077332,CUST07925,1126.77,Debit Card,Bhopal,20,Low,Location Mismatch,2024-10-16,21:49:32
TXN00025376,CUST06864,1126.19,UPI,Hyderabad,20,Low,Location Mismatch,2024-03-21,08:22:31
TXN00020759,CUST07346,1105.66,Wallet,Bengaluru,20,Low,Location Mismatch,2023-03-23,20:49:02
TXN00051669,CUST07819,1105.04,Debit Card,Hyderabad,20,Low,New Device,2022-07-14,22:20:10
TXN00024751,CUST08293,1097.92,UPI,Navi Mumbai,20,Low,Location Mismatch,2021-02-12,07:10:23
TXN00000410,CUST02396,1096.88,UPI,Lucknow,20,Low,New Device,2021-07-05,07:44:30
TXN00067366,CUST00440,1090.83,Credit Card,Patna,20,Low,Location Mismatch,2021-02-19,06:35:20
TXN00042196,CUST04346,1084.09,UPI,Aurangabad,20,Low,Location Mismatch,2021-04-23,13:22:50
TXN00032792,CUST05335,1077.81,UPI,Aurangabad,20,Low,New Device,2024-02-23,06:48:43
TXN00012482,CUST06893,1069.13,UPI,Ahmedabad,20,Low,Location Mismatch,2023-01-12,07:30:15
TXN00071729,CUST01798,1057.01,Debit Card,Bhopal,20,Low,New Device,2025-08-13,14:05:13
TXN00001861,CUST02042,1050.17,UPI,Patna,20,Low,New Device,2024-07-28,20:42:47
TXN00062526,CUST07791,1049.24,Wallet,Mumbai,20,Low,Location Mismatch,2025-05-19,17:40:27
TXN00076554,CUST00591,1039.99,UPI,Jaipur,20,Low,Location Mismatch,2021-08-03,21:39:07
TXN00036207,CUST05074,1027.87,Credit Card,Thane,20,Low,New Device,2024-06-16,17:42:31
TXN00015204,CUST09166,1023.37,Credit Card,Mysuru,20,Low,New Device,2022-05-02,15:53:17
TXN00010575,CUST00090,1011.85,Credit Card,Pune,20,Low,New Device,2022-07-16,22:56:00
TXN00076152,CUST08449,1011.62,UPI,Nagpur,20,Low,Location Mismatch,2023-10-21,08:33:59
TXN00020320,CUST00746,1008.58,Credit Card,Kolkata,20,Low,Location Mismatch,2024-11-01,11:50:00
TXN00058593,CUST04340,1003.25,UPI,Bhubaneswar,20,Low,New Device,2024-02-19,19:03:57
TXN00081907,CUST06062,998.63,UPI,Aurangabad,20,Low,Location Mismatch,2021-08-14,07:31:51
TXN00074922,CUST09572,996.41,Credit Card,Ahmedabad,20,Low,New Device,2024-11-26,15:46:47
TXN00095931,CUST09403,986.24,Credit Card,Navi Mumbai,20,Low,Location Mismatch,2023-09-24,14:16:21
TXN00069152,CUST04887,981.89,UPI,Vadodara,20,Low,New Device,2024-11-09,06:16:30
TXN00092356,CUST07058,981.19,Credit Card,Kochi,20,Low,Location Mismatch,2022-05-31,23:19:07
TXN00050218,CUST02407,980.54,UPI,Ahmedabad,20,Low,New Device,2025-11-17,16:29:03
TXN00016860,CUST07667,975.2,UPI,Bhubaneswar,20,Low,Location Mismatch,2024-02-12,15:39:02
TXN00020752,CUST09281,974.34,UPI,Thiruvananthapuram,20,Low,New Device,2021-03-12,12:54:43
TXN00050199,CUST02218,973.7,Credit Card,Delhi,20,Low,Location Mismatch,2021-11-06,15:25:07
TXN00047058,CUST04637,952.72,UPI,Jaipur,20,Low,Location Mismatch,2021-10-24,19:05:58
TXN00050783,CUST09201,951.84,UPI,Hyderabad,20,Low,Location Mismatch,2025-11-04,23:59:38
TXN00079276,CUST01696,949.78,UPI,Visakhapatnam,20,Low,New Device,2025-01-07,20:26:17
TXN00078260,CUST03409,947.16,Debit Card,Hyderabad,20,Low,New Device,2023-12-25,16:27:30
TXN00011717,CUST08258,943.02,UPI,Chennai,20,Low,New Device,2022-06-30,23:34:05
TXN00033157,CUST00276,942.03,Credit Card,Pune,20,Low,Location Mismatch,2021-08-28,11:27:08
TXN00009538,CUST01062,941.52,UPI,Kochi,20,Low,Location Mismatch,2022-03-06,13:39:39
TXN00098526,CUST07849,941.36,UPI,Chennai,20,Low,New Device,2025-06-06,11:55:02
TXN00092888,CUST09779,939.59,UPI,Jaipur,20,Low,Location Mismatch,2025-12-22,12:35:36
TXN00043117,CUST08349,911.97,UPI,Delhi,20,Low,Location Mismatch,2024-04-12,19:28:19
TXN00001317,CUST02114,905.99,UPI,Ahmedabad,20,Low,Location Mismatch,2024-01-13,06:20:49
TXN00011769,CUST05767,891.99,Net Banking,Mysuru,20,Low,Location Mismatch,2024-09-14,14:10:18
TXN00093204,CUST04410,890.31,UPI,Hyderabad,20,Low,Location Mismatch,2021-04-05,20:34:26
TXN00024144,CUST04213,880.48,Debit Card,Pune,20,Low,Location Mismatch,2022-12-18,23:20:01
TXN00096926,CUST05704,873.27,Net Banking,Thiruvananthapuram,20,Low,Location Mismatch,2023-04-30,10:49:45
TXN00005919,CUST06816,844.95,Wallet,Mumbai,20,Low,New Device,2022-10-29,19:41:20
TXN00077331,CUST03389,839.16,UPI,Coimbatore,20,Low,Location Mismatch,2022-08-31,22:54:51
TXN00030679,CUST04103,833.19,Wallet,Thane,20,Low,New Device,2021-12-28,15:30:48
TXN00035819,CUST06197,821.88,AEPS,Surat,20,Low,Location Mismatch,2025-10-21,12:09:44
TXN00009867,CUST05325,820.82,UPI,Aurangabad,20,Low,New Device,2021-10-24,10:38:04
TXN00098208,CUST07771,820.8,UPI,Mysuru,20,Low,New Device,2022-09-20,09:30:31
TXN00014320,CUST04293,813.12,UPI,Bengaluru,20,Low,Location Mismatch,2025-04-17,09:02:02
TXN00038490,CUST09605,806.1,Net Banking,Kolkata,20,Low,Location Mismatch,2022-12-28,09:54:28
TXN00035648,CUST01702,805.38,UPI,Patna,20,Low,Location Mismatch,2021-06-18,21:27:57
TXN00053062,CUST00793,802.94,Net Banking,Patna,20,Low,Location Mismatch,2021-08-20,10:06:09
TXN00081425,CUST06023,799.35,Credit Card,Bengaluru,20,Low,New Device,2021-10-02,17:59:04
TXN00002743,CUST05134,787.96,Credit Card,Lucknow,20,Low,New Device,2024-12-22,22:25:16
TXN00031240,CUST00061,779.74,Debit Card,Delhi,20,Low,New Device,2024-08-07,08:26:43
TXN00070135,CUST05654,776.26,Debit Card,Patna,20,Low,Location Mismatch,2024-03-09,06:06:02
TXN00049209,CUST09778,775.15,Credit Card,Delhi,20,Low,Location Mismatch,2022-01-06,06:42:22
TXN00082550,CUST02184,774.3,UPI,Kolkata,20,Low,New Device,2023-07-11,21:51:44
TXN00046378,CUST02201,767.35,UPI,Coimbatore,20,Low,New Device,2023-03-05,17:40:51
TXN00037256,CUST08998,764.75,UPI,Delhi,20,Low,New Device,2024-03-12,19:16:20
TXN00051654,CUST06792,761.69,UPI,Kolkata,20,Low,Location Mismatch,2023-04-02,16:02:54
TXN00049813,CUST03766,759.53,UPI,Bhopal,20,Low,Location Mismatch,2021-02-06,14:21:17
TXN00002411,CUST04629,756.35,UPI,Thiruvananthapuram,20,Low,Location Mismatch,2022-10-04,08:14:23
TXN00043937,CUST06990,752.72,Credit Card,Mumbai,20,Low,Location Mismatch,2024-01-04,22:31:39
TXN00065707,CUST06446,745.69,UPI,Mysuru,20,Low,New Device,2021-01-18,17:45:08
TXN00044331,CUST06538,745.0,Net Banking,Hyderabad,20,Low,Location Mismatch,2023-11-05,08:34:21
TXN00080055,CUST00267,743.56,Credit Card,Chennai,20,Low,New Device,2021-09-24,22:33:32
TXN00084204,CUST08553,733.96,UPI,Nashik,20,Low,Location Mismatch,2025-12-21,21:27:49
TXN00002147,CUST05486,729.3,UPI,Ranchi,20,Low,Location Mismatch,2021-01-18,08:16:58
TXN00037891,CUST02227,724.14,UPI,Chandigarh,20,Low,Location Mismatch,2022-09-05,18:58:23
TXN00083327,CUST05900,718.89,UPI,Bengaluru,20,Low,Location Mismatch,2024-08-31,23:47:56
TXN00025148,CUST05114,717.43,UPI,Chennai,20,Low,Location Mismatch,2023-05-16,06:58:09
